Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата	Тип даты
52.96202	158.25723	Lesnaya Hotel	25 Km Trassy Elizovo-Paratunka, Паратунка Россия	Туризм/транспорт	Отели	2018-04-01	q
52.96202	158.25723	Lesnaya Hotel	25 Km Trassy Elizovo-Paratunka, Паратунка Россия	Туризм/транспорт	Отели	2018-01-01	q
52.96202	158.25723	Lesnaya Hotel	25 Km Trassy Elizovo-Paratunka, Паратунка Россия	Туризм/транспорт	Отели	2020-01-01	y
52.96202	158.25723	Lesnaya Hotel	25 Km Trassy Elizovo-Paratunka, Паратунка Россия	Туризм/транспорт	Отели	2019-01-01	y
52.96202	158.25723	Lesnaya Hotel	25 Km Trassy Elizovo-Paratunka, Паратунка Россия	Туризм/транспорт	Отели	2018-01-01	y
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-10-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-07-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-04-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-01-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-10-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-07-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-04-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-01-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-10-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-07-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-04-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-01-01	q
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-01-01	y
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-01-01	y
56.317207	160.85663	Vulkanolog Guest house	Ulitsa Vulkanostantsiya 7, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-01-01	y
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-10-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-07-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-04-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-01-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-10-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-07-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-04-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-01-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-10-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-07-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-04-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-01-01	q
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2020-01-01	y
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2019-01-01	y
56.292156	160.78712	Inn Viktoriia	Ulitsa Svobodnaia 11, п. Ключи 684400 Россия	Туризм/транспорт	Отели	2018-01-01	y
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-10-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-07-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-04-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-01-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-10-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-07-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-04-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-01-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-10-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-07-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-04-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-01-01	q
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-01-01	y
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-01-01	y
52.962975	158.25832	Baza otdykha Rassvet	26 km Avtotrassy Elizovo, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-01-01	y
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2020-10-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2020-07-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2020-04-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2020-01-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2019-10-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2019-07-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2019-04-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2019-01-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2018-10-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2018-07-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2018-04-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2018-01-01	q
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2020-01-01	y
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2019-01-01	y
52.926586	158.40398	Vilyuchinskaya Inn	Victory, 9, Вилючинск 684090 Россия	Туризм/транспорт	Отели	2018-01-01	y
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-10-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-07-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-04-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-01-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-10-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-07-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-04-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-01-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-10-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-07-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-04-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-01-01	q
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-01-01	y
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-01-01	y
52.990227	158.26532	Usadba Rosinka	23 km trassy Elizovo - Paratunka 23, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-01-01	y
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-10-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-07-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-04-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-01-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-10-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-07-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-04-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-01-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-10-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-07-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-04-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-01-01	q
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2020-01-01	y
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2019-01-01	y
52.947445	158.27312	Санаторий  Паратунка	улица Санаторная, дом 21, Паратунка 684034 Россия	Туризм/транспорт	Отели	2018-01-01	y
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-10-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-07-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-04-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-01-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-10-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-07-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-04-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-01-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-10-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-07-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-04-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-01-01	q
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-01-01	y
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-01-01	y
55.921112	158.69662	Baza Otdykha Yuzhnaya	ulitsa Iuzhnaia, 56, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-01-01	y
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2020-10-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2020-07-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2020-04-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2020-01-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2019-10-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2019-07-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2019-04-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2019-01-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2018-10-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2018-07-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2018-04-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2018-01-01	q
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2020-01-01	y
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2019-01-01	y
53.03617	158.3367	Guest House Diliya	Mayachnaya Street 2, Николаевка 297546 Россия	Туризм/транспорт	Отели	2018-01-01	y
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2020-10-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2020-07-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2020-04-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2020-01-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2019-10-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2019-07-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2019-04-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2019-01-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2018-10-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2018-07-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2018-04-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2018-01-01	q
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2020-01-01	y
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2019-01-01	y
52.963177	158.25856	Hostel Kray Sveta	Ulitsa Zvezdnaya д.2, Елизово 684005 Россия	Туризм/транспорт	Отели	2018-01-01	y
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-10-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-07-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-04-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-01-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-10-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-07-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-04-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-01-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-10-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-07-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-04-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-01-01	q
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-01-01	y
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-01-01	y
54.6873	158.61685	Baza Otdykha Kamchatka	101 Km, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-01-01	y
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-10-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-07-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-04-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-01-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-10-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-07-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-04-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-01-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-10-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-07-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-04-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-01-01	q
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2020-01-01	y
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2019-01-01	y
55.6092	37.79686	Аmto Mil'Kovo	Shkol'naya 17 15, Мильково 684300 Россия	Туризм/транспорт	Отели	2018-01-01	y
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-10-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-07-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-04-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-01-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-10-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-07-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-04-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-01-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-10-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-07-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-04-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-01-01	q
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2020-01-01	y
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2019-01-01	y
55.92997	158.69714	Hotel on 40 Let Pobedy St.	ul. 40 Let Pobedy d. 11, Эссо 684350 Россия	Туризм/транспорт	Отели	2018-01-01	y
53.1925	158.38225	АМТО	Ленина 32, Елизово 684000 Россия	Туризм/транспорт	Отели	2020-10-01	q
53.1925	158.38225	АМТО	Ленина 32, Елизово 684000 Россия	Туризм/транспорт	Отели	2020-07-01	q
53.1925	158.38225	АМТО	Ленина 32, Елизово 684000 Россия	Туризм/транспорт	Отели	2020-04-01	q
53.1925	158.38225	АМТО	Ленина 32, Елизово 684000 Россия	Туризм/транспорт	Отели	2020-01-01	q
53.1925	158.38225	АМТО	Ленина 32, Елизово 684000 Россия	Туризм/транспорт	Отели	2019-10-01	q
53.1925	158.38225	АМТО	Ленина 32, Елизово 684000 Россия	Туризм/транспорт	Отели	2019-07-01	q
53.1925	158.38225	АМТО	Ленина 32, Елизово 684000 Россия	Туризм/транспорт	Отели	2019-04-01	q
